,dep,lemma,tag
31321,['  head_token_index: 21'],"['lemma: ""Nacional""']",['  tag: ADJ']
31322,['  head_token_index: 21'],"['lemma: ""\\\'""']",['  tag: PUNCT']
31323,['  head_token_index: 18'],"['lemma: ""..""']",['  tag: PUNCT']
31324,[],"['lemma: ""llegar""']",['  tag: VERB']
31325,['  head_token_index: 28'],"['lemma: ""el""']",['  tag: DET']
31326,['  head_token_index: 28'],"['lemma: ""\\\'""']",['  tag: PUNCT']
31327,['  head_token_index: 25'],"['lemma: ""atracador""']",['  tag: NOUN']
31328,['  head_token_index: 31'],"['lemma: ""que""']",['  tag: PRON']
31329,['  head_token_index: 31'],"['lemma: ""más""']",['  tag: ADV']
31330,['  head_token_index: 28'],"['lemma: ""atracar""']",['  tag: VERB']
31331,[],"['lemma: ""…""']",['  tag: PUNCT']
31332,['  head_token_index: 35'],"['lemma: "";""']",['  tag: PUNCT']
31333,['  head_token_index: 35'],"['lemma: ""¡""']",['  tag: PUNCT']
31334,['  head_token_index: 35'],"['lemma: ""Atraco""']",['  tag: NOUN']
31335,['  head_token_index: 35'],"['lemma: ""masivo""']",['  tag: ADJ']
31336,['  head_token_index: 35'],"['lemma: ""en""']",['  tag: ADP']
31337,['  head_token_index: 37'],"['lemma: ""bus""']",['  tag: NOUN']
31338,['  head_token_index: 38'],"['lemma: ""de""']",['  tag: ADP']
31339,['  head_token_index: 39'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31340,['  head_token_index: 35'],"['lemma: ""!""']",['  tag: PUNCT']
31341,['  head_token_index: 45'],"['lemma: ""banda""']",['  tag: NOUN']
31342,['  head_token_index: 42'],"['lemma: ""de""']",['  tag: ADP']
31343,['  head_token_index: 43'],"['lemma: ""venezolano""']",['  tag: NOUN']
31344,['  head_token_index: 45'],"['lemma: ""atracar""']",['  tag: VERB']
31345,['  head_token_index: 45'],"['lemma: ""a""']",['  tag: ADP']
31346,['  head_token_index: 48'],"['lemma: ""diez""']",['  tag: NUM']
31347,['  head_token_index: 46'],"['lemma: ""pasajero""']",['  tag: NOUN']
31348,['  head_token_index: 48'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31349,[],"['lemma: ""RT""']",['  tag: NOUN']
31350,[],"['lemma: ""@""']",['  tag: X']
31351,['  head_token_index: 1'],"['lemma: ""andrefelgiraldo""']",['  tag: NOUN']
31352,[],"['lemma: "":""']",['  tag: PUNCT']
31353,[],"['lemma: ""País""']",['  tag: NOUN']
31354,['  head_token_index: 4'],"['lemma: ""homofóbico""']",['  tag: ADJ']
31355,['  head_token_index: 4'],"['lemma: ""con""']",['  tag: ADP']
31356,['  head_token_index: 8'],"['lemma: ""el""']",['  tag: DET']
31357,['  head_token_index: 6'],"['lemma: ""transexual""']",['  tag: NOUN']
31358,['  head_token_index: 4'],"['lemma: "",""']",['  tag: PUNCT']
31359,['  head_token_index: 4'],"['lemma: ""xenófobo""']",['  tag: VERB']
31360,['  head_token_index: 10'],"['lemma: ""con""']",['  tag: ADP']
31361,['  head_token_index: 13'],"['lemma: ""el""']",['  tag: DET']
31362,['  head_token_index: 11'],"['lemma: ""venezolano""']",['  tag: NOUN']
31363,['  head_token_index: 15'],"['lemma: "",""']",['  tag: PUNCT']
31364,['  head_token_index: 13'],"['lemma: ""asesino""']",['  tag: NOUN']
31365,['  head_token_index: 15'],"['lemma: ""con""']",['  tag: ADP']
31366,['  head_token_index: 18'],"['lemma: ""él""']",['  tag: PRON']
31367,['  head_token_index: 16'],"['lemma: ""líder""']",['  tag: NOUN']
31368,['  head_token_index: 18'],"['lemma: ""social""']",['  tag: ADJ']
31369,['  head_token_index: 21'],"['lemma: "",""']",['  tag: PUNCT']
31370,['  head_token_index: 15'],"['lemma: ""cómplice""']",['  tag: NOUN']
31371,['  head_token_index: 21'],"['lemma: ""con""']",['  tag: ADP']
31372,['  head_token_index: 24'],"['lemma: ""el""']",['  tag: DET']
31373,['  head_token_index: 22'],"['lemma: ""usurpador""']",['  tag: NOUN']
31374,['  head_token_index: 21'],"['lemma: "",""']",['  tag: PUNCT']
31375,['  head_token_index: 21'],"['lemma: ""genocidas""']",['  tag: NOUN']
31376,['  head_token_index: 21'],"['lemma: ""y""']",['  tag: CONJ']
31377,['  head_token_index: 21'],"['lemma: ""corrupto""']",['  tag: ADJ']
31378,[],"['lemma: "".""']",['  tag: PUNCT']
31379,['  head_token_index: 30'],"['lemma: ""País""']",['  tag: NOUN']
31380,['  head_token_index: 30'],"['lemma: ""de""']",['  tag: ADP']
31381,['  head_token_index: 31'],"['lemma: ""hijueputa""']",['  tag: NOUN']
31382,['  head_token_index: 30'],"['lemma: "".""']",['  tag: PUNCT']
31383,['  head_token_index: 1'],"['lemma: ""Un""']",['  tag: DET']
31384,['  head_token_index: 4'],"['lemma: ""grupo""']",['  tag: NOUN']
31385,['  head_token_index: 1'],"['lemma: ""de""']",['  tag: ADP']
31386,['  head_token_index: 2'],"['lemma: ""venezolano""']",['  tag: NOUN']
31387,['  head_token_index: 4'],"['lemma: ""cometer""']",['  tag: VERB']
31388,['  head_token_index: 4'],"['lemma: ""atraco""']",['  tag: NOUN']
31389,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31390,['  head_token_index: 4'],"['lemma: ""en""']",['  tag: ADP']
31391,['  head_token_index: 9'],"['lemma: ""un""']",['  tag: DET']
31392,['  head_token_index: 7'],"['lemma: ""TransMilenio""']",['  tag: NOUN']
31393,['  head_token_index: 9'],"['lemma: "":""']",['  tag: PUNCT']
31394,['  head_token_index: 9'],"['lemma: ""https://t.co/QeLSb7JSjk""']",['  tag: NOUN']
31395,[],"['lemma: ""RT""']",['  tag: NOUN']
31396,[],"['lemma: ""@""']",['  tag: X']
31397,['  head_token_index: 1'],"['lemma: ""rcnradio""']",['  tag: NOUN']
31398,[],"['lemma: "":""']",['  tag: PUNCT']
31399,['  head_token_index: 5'],"['lemma: ""¡""']",['  tag: PUNCT']
31400,[],"['lemma: ""Atraco""']",['  tag: NOUN']
31401,['  head_token_index: 5'],"['lemma: ""masivo""']",['  tag: ADJ']
31402,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31403,['  head_token_index: 7'],"['lemma: ""bus""']",['  tag: NOUN']
31404,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31405,['  head_token_index: 9'],"['lemma: ""Transmilenio""']",['  tag: NOUN']
31406,['  head_token_index: 5'],"['lemma: ""!""']",['  tag: PUNCT']
31407,['  head_token_index: 15'],"['lemma: ""banda""']",['  tag: NOUN']
31408,['  head_token_index: 12'],"['lemma: ""de""']",['  tag: ADP']
31409,['  head_token_index: 13'],"['lemma: ""venezolano""']",['  tag: NOUN']
31410,['  head_token_index: 15'],"['lemma: ""atracar""']",['  tag: VERB']
31411,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31412,['  head_token_index: 18'],"['lemma: ""diez""']",['  tag: NUM']
31413,['  head_token_index: 16'],"['lemma: ""pasajero""']",['  tag: NOUN']
31414,['  head_token_index: 18'],"['lemma: ""https://t.co/os56IgRtUP""']",['  tag: NOUN']
31415,['  head_token_index: 1'],"['lemma: ""El""']",['  tag: DET']
31416,['  head_token_index: 6'],"['lemma: ""Gobierno""']",['  tag: NOUN']
31417,['  head_token_index: 1'],"['lemma: ""de""']",['  tag: ADP']
31418,['  head_token_index: 2'],"['lemma: ""#""']",['  tag: NOUN']
31419,['  head_token_index: 1'],"['lemma: ""Colombia""']",['  tag: NOUN']
31420,['  head_token_index: 6'],"['lemma: ""deber""']",['  tag: VERB']
31421,['  head_token_index: 6'],"['lemma: ""seguir""']",['  tag: VERB']
31422,['  head_token_index: 8'],"['lemma: ""el""']",['  tag: DET']
31423,['  head_token_index: 6'],"['lemma: ""ejemplo""']",['  tag: NOUN']
31424,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31425,['  head_token_index: 9'],"['lemma: ""#""']",['  tag: NOUN']
31426,['  head_token_index: 10'],"['lemma: ""España""']",['  tag: NOUN']
31427,['  head_token_index: 8'],"['lemma: ""y""']",['  tag: CONJ']
31428,['  head_token_index: 14'],"['lemma: ""no""']",['  tag: ADV']
31429,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
31430,['  head_token_index: 14'],"['lemma: ""#""']",['  tag: NOUN']
31431,['  head_token_index: 15'],"['lemma: ""Italia""']",['  tag: NOUN']
31432,['  head_token_index: 15'],"['lemma: ""para""']",['  tag: ADP']
31433,['  head_token_index: 19'],"['lemma: ""el""']",['  tag: DET']
31434,['  head_token_index: 17'],"['lemma: ""tratamiento""']",['  tag: NOUN']
31435,['  head_token_index: 19'],"['lemma: ""de""']",['  tag: ADP']
31436,['  head_token_index: 22'],"['lemma: ""el""']",['  tag: DET']
31437,['  head_token_index: 20'],"['lemma: ""migrante""']",['  tag: NOUN']
31438,['  head_token_index: 24'],"['lemma: "",""']",['  tag: PUNCT']
31439,['  head_token_index: 15'],"['lemma: ""en""']",['  tag: ADP']
31440,['  head_token_index: 26'],"['lemma: ""este""']",['  tag: DET']
31441,['  head_token_index: 24'],"['lemma: ""caso""']",['  tag: NOUN']
31442,['  head_token_index: 26'],"['lemma: ""venezolano""']",['  tag: ADJ']
31443,['  head_token_index: 6'],"['lemma: "".""']",['  tag: PUNCT']
31444,['  head_token_index: 30'],"['lemma: ""El""']",['  tag: DET']
31445,['  head_token_index: 31'],"['lemma: ""migrante""']",['  tag: NOUN']
31446,['  head_token_index: 31'],"['lemma: ""ser""']",['  tag: VERB']
31447,['  head_token_index: 31'],"['lemma: ""víctima""']",['  tag: NOUN']
31448,['  head_token_index: 32'],"['lemma: ""y""']",['  tag: CONJ']
31449,['  head_token_index: 35'],"['lemma: ""no""']",['  tag: ADV']
31450,['  head_token_index: 32'],"['lemma: ""criminal""']",['  tag: ADJ']
31451,[],"['lemma: ""QT""']",['  tag: NOUN']
31452,[],"['lemma: ""@""']",['  tag: X']
31453,[],"['lemma: ""AlejandraIriza""']",['  tag: NOUN']
31454,[],"['lemma: "":""']",['  tag: PUNCT']
31455,['  head_token_index: 5'],"['lemma: ""El""']",['  tag: DET']
31456,[],"['lemma: ""otro""']",['  tag: PRON']
31457,['  head_token_index: 10'],"['lemma: ""que""']",['  tag: PRON']
31458,['  head_token_index: 10'],"['lemma: ""también""']",['  tag: ADV']
31459,['  head_token_index: 9'],"['lemma: ""yo""']",['  tag: PRON']
31460,['  head_token_index: 10'],"['lemma: ""intrigar""']",['  tag: NOUN']
31461,['  head_token_index: 5'],"['lemma: ""ser""']",['  tag: VERB']
31462,['  head_token_index: 15'],"['lemma: ""cómo""']",['  tag: ADV']
31463,['  head_token_index: 13'],"['lemma: ""este""']",['  tag: DET']
31464,['  head_token_index: 15'],"['lemma: ""persona""']",['  tag: NOUN']
31465,['  head_token_index: 15'],"['lemma: ""no""']",['  tag: ADV']
31466,['  head_token_index: 10'],"['lemma: ""reaccionar""']",['  tag: VERB']
31467,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31468,['  head_token_index: 18'],"['lemma: ""el""']",['  tag: DET']
31469,['  head_token_index: 16'],"['lemma: ""acto""']",['  tag: NOUN']
31470,['  head_token_index: 18'],"['lemma: ""criminal""']",['  tag: ADJ']
31471,['  head_token_index: 18'],"['lemma: ""de""']",['  tag: ADP']
31472,['  head_token_index: 22'],"['lemma: ""el""']",['  tag: DET']
31473,['  head_token_index: 20'],"['lemma: ""gobierno""']",['  tag: NOUN']
31474,['  head_token_index: 22'],"['lemma: ""de""']",['  tag: ADP']
31475,['  head_token_index: 23'],"['lemma: ""Venezuela""']",['  tag: NOUN']
31476,['  head_token_index: 24'],"['lemma: ""y""']",['  tag: CONJ']
31477,['  head_token_index: 24'],"['lemma: ""Nicaragua""']",['  tag: NOUN']
31478,[],"['lemma: "".""']",['  tag: PUNCT']
31479,['  head_token_index: 31'],"['lemma: ""¿""']",['  tag: PUNCT']
31480,['  head_token_index: 31'],"['lemma: ""Qué""']",['  tag: PRON']
31481,['  head_token_index: 31'],"['lemma: ""ellos""']",['  tag: PRON']
31482,['  head_token_index: 31'],"['lemma: ""hacer""']",['  tag: VERB']
31483,['  head_token_index: 31'],"['lemma: ""clic""']",['  tag: NOUN']
31484,['  head_token_index: 31'],"['lemma: ""en""']",['  tag: ADP']
31485,['  head_token_index: 35'],"['lemma: ""el""']",['  tag: DET']
31486,['  head_token_index: 33'],"['lemma: ""cabeza""']",['  tag: NOUN']
31487,['  head_token_index: 31'],"['lemma: ""como""']",['  tag: ADP']
31488,['  head_token_index: 36'],"['lemma: ""para""']",['  tag: ADP']
31489,['  head_token_index: 41'],"['lemma: ""no""']",['  tag: ADV']
31490,['  head_token_index: 41'],"['lemma: ""sentir""']",['  tag: VERB']
31491,['  head_token_index: 41'],"['lemma: ""se""']",['  tag: PRON']
31492,['  head_token_index: 37'],"['lemma: ""ofender""']",['  tag: VERB']
31493,['  head_token_index: 41'],"['lemma: ""y""']",['  tag: CONJ']
31494,['  head_token_index: 41'],"['lemma: ""indignar""']",['  tag: VERB']
31495,['  head_token_index: 43'],"['lemma: ""ante""']",['  tag: ADP']
31496,['  head_token_index: 46'],"['lemma: ""ese""']",['  tag: DET']
31497,['  head_token_index: 44'],"['lemma: ""abuso""']",['  tag: NOUN']
31498,['  head_token_index: 31'],"['lemma: ""?""']",['  tag: PUNCT']
31499,['  head_token_index: 48'],"['lemma: ""Quedar""']",['  tag: VERB']
31500,['  head_token_index: 48'],"['lemma: ""uno""']",['  tag: PRON']
31501,['  head_token_index: 49'],"['lemma: ""entre""']",['  tag: ADP']
31502,['  head_token_index: 50'],"['lemma: ""perplejo""']",['  tag: ADJ']
31503,['  head_token_index: 51'],"['lemma: ""y""']",['  tag: CONJ']
31504,['  head_token_index: 51'],"['lemma: ""decepcionar""']",['  tag: VERB']
31505,['  head_token_index: 48'],"['lemma: "".""']",['  tag: PUNCT']
31506,['  head_token_index: 57'],"['lemma: "";""']",['  tag: PUNCT']
31507,['  head_token_index: 57'],"['lemma: ""Yo""']",['  tag: PUNCT']
31508,['  head_token_index: 57'],"['lemma: ""causar""']",['  tag: VERB']
31509,['  head_token_index: 57'],"['lemma: ""intriga""']",['  tag: ADJ']
31510,['  head_token_index: 65'],"['lemma: ""cómo""']",['  tag: ADV']
31511,['  head_token_index: 61'],"['lemma: ""cierto""']",['  tag: DET']
31512,['  head_token_index: 65'],"['lemma: ""ciudadano""']",['  tag: NOUN']
31513,['  head_token_index: 61'],"['lemma: ""de""']",['  tag: ADP']
31514,['  head_token_index: 64'],"['lemma: ""otras""']",['  tag: DET']
31515,['  head_token_index: 62'],"['lemma: ""nacionalidad""']",['  tag: NOUN']
31516,['  head_token_index: 57'],"['lemma: ""pensar""']",['  tag: VERB']
31517,['  head_token_index: 69'],"['lemma: ""que""']",['  tag: ADP']
31518,['  head_token_index: 68'],"['lemma: ""el""']",['  tag: DET']
31519,['  head_token_index: 69'],"['lemma: ""venezolano""']",['  tag: NOUN']
31520,['  head_token_index: 65'],"['lemma: ""mentir""']",['  tag: VERB']
31521,['  head_token_index: 71'],"['lemma: ""cuando""']",['  tag: ADV']
31522,['  head_token_index: 69'],"['lemma: ""hablar""']",['  tag: VERB']
31523,['  head_token_index: 71'],"['lemma: ""de""']",['  tag: ADP']
31524,['  head_token_index: 74'],"['lemma: ""nuestro""']",['  tag: PRON']
31525,['  head_token_index: 72'],"['lemma: ""crisis""']",['  tag: NOUN']
31526,['  head_token_index: 57'],"['lemma: "".""']",['  tag: PUNCT']
31527,['  head_token_index: 78'],"['lemma: ""Si""']",['  tag: ADP']
31528,['  head_token_index: 76'],"['lemma: "",""']",['  tag: PUNCT']
31529,['  head_token_index: 78'],"['lemma: ""amigo""']",['  tag: NOUN']
31530,['  head_token_index: 78'],"['lemma: ""zurdo""']",['  tag: ADJ']
31531,['  head_token_index: 78'],"['lemma: "".""']",['  tag: PUNCT']
31532,['  head_token_index: 82'],"['lemma: ""El""']",['  tag: DET']
31533,['  head_token_index: 83'],"['lemma: ""que""']",['  tag: PRON']
31534,['  head_token_index: 84'],"['lemma: ""pasar""']",['  tag: VERB']
31535,['  head_token_index: 84'],"['lemma: ""ser""']",['  tag: VERB']
31536,['  head_token_index: 87'],"['lemma: ""que""']",['  tag: ADP']
31537,['  head_token_index: 87'],"['lemma: ""yo""']",['  tag: PRON']
31538,['  head_token_index: 84'],"['lemma: ""dejar""']",['  tag: VERB']
31539,['  head_token_index: 90'],"['lemma: ""todo""']",['  tag: DET']
31540,['  head_token_index: 90'],"['lemma: ""yo""']",['  tag: PRON']
31541,['  head_token_index: 87'],"['lemma: ""vida""']",['  tag: NOUN']
31542,['  head_token_index: 93'],"['lemma: "",""']",['  tag: PUNCT']
31543,['  head_token_index: 93'],"['lemma: ""yo""']",['  tag: PRON']
31544,['  head_token_index: 90'],"['lemma: ""familia""']",['  tag: NOUN']
31545,['  head_token_index: 93'],"['lemma: ""y""']",['  tag: CONJ']
31546,['  head_token_index: 96'],"['lemma: ""yo""']",['  tag: PRON']
31547,['  head_token_index: 93'],"['lemma: ""país""']",['  tag: NOUN']
31548,['  head_token_index: 93'],"['lemma: ""para""']",['  tag: ADP']
31549,['  head_token_index: 97'],"['lemma: ""convencer""']",['  tag: VERB']
31550,['  head_token_index: 98'],"['lemma: ""tú""']",['  tag: PRON']
31551,['  head_token_index: 84'],"['lemma: "".""']",['  tag: PUNCT']
31552,[],"['lemma: ""RT""']",['  tag: NOUN']
31553,[],"['lemma: ""@""']",['  tag: X']
31554,[],"['lemma: ""belcebujunior34""']",['  tag: NUM']
31555,[],"['lemma: "":""']",['  tag: PUNCT']
31556,['  head_token_index: 12'],"['lemma: ""A""']",['  tag: ADP']
31557,['  head_token_index: 4'],"['lemma: ""yo""']",['  tag: PRON']
31558,['  head_token_index: 7'],"['lemma: ""ese""']",['  tag: DET']
31559,['  head_token_index: 12'],"['lemma: ""chistes""']",['  tag: NOUN']
31560,['  head_token_index: 7'],"['lemma: ""de""']",['  tag: ADP']
31561,['  head_token_index: 8'],"['lemma: ""venezolano""']",['  tag: NOUN']
31562,['  head_token_index: 12'],"['lemma: ""no""']",['  tag: ADV']
31563,['  head_token_index: 12'],"['lemma: ""yo""']",['  tag: PRON']
31564,[],"['lemma: ""gustar""']",['  tag: VERB']
31565,['  head_token_index: 12'],"['lemma: ""mucho""']",['  tag: ADV']
31566,['  head_token_index: 12'],"['lemma: "",""']",['  tag: PUNCT']
31567,['  head_token_index: 12'],"['lemma: ""o""']",['  tag: CONJ']
31568,['  head_token_index: 12'],"['lemma: ""ser""']",['  tag: VERB']
31569,['  head_token_index: 20'],"['lemma: ""quien""']",['  tag: PRON']
31570,['  head_token_index: 20'],"['lemma: ""puta""']",['  tag: NOUN']
31571,['  head_token_index: 20'],"['lemma: ""él""']",['  tag: PRON']
31572,['  head_token_index: 16'],"['lemma: ""dar""']",['  tag: VERB']
31573,['  head_token_index: 20'],"['lemma: ""risa""']",['  tag: NOUN']
31574,['  head_token_index: 23'],"['lemma: ""un""']",['  tag: DET']
31575,['  head_token_index: 20'],"['lemma: ""crisis""']",['  tag: NOUN']
31576,['  head_token_index: 23'],"['lemma: ""economico""']",['  tag: ADJ']
31577,['  head_token_index: 24'],"['lemma: ""y""']",['  tag: CONJ']
31578,['  head_token_index: 24'],"['lemma: ""social""']",['  tag: ADJ']
31579,['  head_token_index: 23'],"['lemma: ""de""']",['  tag: ADP']
31580,['  head_token_index: 29'],"['lemma: ""un""']",['  tag: DET']
31581,['  head_token_index: 27'],"['lemma: ""país""']",['  tag: NOUN']
31582,[],"['lemma: ""😒""']",['  tag: PUNCT']
31583,[],"['lemma: ""Delincuencia""']",['  tag: NOUN']
31584,[],"['lemma: ""para""']",['  tag: ADP']
31585,['  head_token_index: 1'],"['lemma: ""exportar""']",['  tag: VERB']
31586,['  head_token_index: 2'],"['lemma: "":""']",['  tag: PUNCT']
31587,['  head_token_index: 5'],"['lemma: ""Venezolano""']",['  tag: NOUN']
31588,['  head_token_index: 2'],"['lemma: ""asaltar""']",['  tag: VERB']
31589,['  head_token_index: 5'],"['lemma: ""autobús""']",['  tag: NOUN']
31590,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31591,['  head_token_index: 7'],"['lemma: ""Bogotá""']",['  tag: NOUN']
31592,['  head_token_index: 8'],"['lemma: ""https://t.co/oRUIpiz86L""']",['  tag: NOUN']
31593,['  head_token_index: 8'],"['lemma: ""#""']",['  tag: NOUN']
31594,['  head_token_index: 8'],"['lemma: ""ElPolitico""']",['  tag: NOUN']
31595,['  head_token_index: 8'],"['lemma: ""https://t.co/lOIFhNKe9X""']",['  tag: NOUN']
31596,['  head_token_index: 7'],"['lemma: ""@""']",['  tag: X']
31597,[],"['lemma: ""JorgeIvanOspina""']",['  tag: NOUN']
31598,['  head_token_index: 1'],"['lemma: ""@""']",['  tag: X']
31599,['  head_token_index: 1'],"['lemma: ""IvanDuque""']",['  tag: NOUN']
31600,['  head_token_index: 7'],"['lemma: ""No""']",['  tag: ADV']
31601,['  head_token_index: 7'],"['lemma: ""se""']",['  tag: PRON']
31602,['  head_token_index: 7'],"['lemma: ""que""']",['  tag: PRON']
31603,['  head_token_index: 7'],"['lemma: ""esperar""']",['  tag: VERB']
31604,['  head_token_index: 9'],"['lemma: ""este""']",['  tag: DET']
31605,['  head_token_index: 7'],"['lemma: ""gobierno""']",['  tag: NOUN']
31606,['  head_token_index: 7'],"['lemma: ""para""']",['  tag: ADP']
31607,['  head_token_index: 10'],"['lemma: ""cerrar""']",['  tag: VERB']
31608,['  head_token_index: 13'],"['lemma: ""el""']",['  tag: DET']
31609,['  head_token_index: 11'],"['lemma: ""frontera""']",['  tag: NOUN']
31610,['  head_token_index: 11'],"['lemma: ""y""']",['  tag: CONJ']
31611,['  head_token_index: 11'],"['lemma: ""expulsar""']",['  tag: VERB']
31612,['  head_token_index: 15'],"['lemma: ""a""']",['  tag: ADP']
31613,['  head_token_index: 18'],"['lemma: ""el""']",['  tag: DET']
31614,['  head_token_index: 16'],"['lemma: ""venezolano""']",['  tag: NOUN']
31615,['  head_token_index: 18'],"['lemma: ""ilegal""']",['  tag: ADJ']
31616,['  head_token_index: 18'],"['lemma: ""de""']",['  tag: ADP']
31617,['  head_token_index: 22'],"['lemma: ""este""']",['  tag: DET']
31618,['  head_token_index: 20'],"['lemma: ""país""']",['  tag: NOUN']
31619,[],"['lemma: ""QT""']",['  tag: NOUN']
31620,[],"['lemma: ""@""']",['  tag: PUNCT']
31621,[],"['lemma: ""elheraldocar""']",['  tag: NOUN']
31622,[],"['lemma: "":""']",['  tag: PUNCT']
31623,['  head_token_index: 6'],"['lemma: ""No""']",['  tag: ADV']
31624,['  head_token_index: 6'],"['lemma: ""ser""']",['  tag: VERB']
31625,[],"['lemma: ""ser""']",['  tag: VERB']
31626,['  head_token_index: 6'],"['lemma: ""como""']",['  tag: ADP']
31627,['  head_token_index: 9'],"['lemma: ""el""']",['  tag: DET']
31628,['  head_token_index: 7'],"['lemma: ""monstruo""']",['  tag: NOUN']
31629,['  head_token_index: 9'],"['lemma: ""de""']",['  tag: ADP']
31630,['  head_token_index: 10'],"['lemma: ""#""']",['  tag: NOUN']
31631,['  head_token_index: 11'],"['lemma: ""DonaldTrump""']",['  tag: NOUN']
31632,['  head_token_index: 6'],"['lemma: ""pero""']",['  tag: CONJ']
31633,['  head_token_index: 16'],"['lemma: ""colombia""']",['  tag: NOUN']
31634,['  head_token_index: 16'],"['lemma: ""deber""']",['  tag: VERB']
31635,['  head_token_index: 6'],"['lemma: ""hacer""']",['  tag: VERB']
31636,['  head_token_index: 16'],"['lemma: ""algo""']",['  tag: PRON']
31637,['  head_token_index: 16'],"['lemma: ""con""']",['  tag: ADP']
31638,['  head_token_index: 20'],"['lemma: ""tanto""']",['  tag: ADV']
31639,['  head_token_index: 18'],"['lemma: ""inmigrante""']",['  tag: NOUN']
31640,['  head_token_index: 20'],"['lemma: ""venezolano""']",['  tag: ADJ']
31641,['  head_token_index: 20'],"['lemma: ""ilegal""']",['  tag: ADJ']
31642,['  head_token_index: 24'],"['lemma: ""que""']",['  tag: PRON']
31643,['  head_token_index: 20'],"['lemma: ""tener""']",['  tag: VERB']
31644,['  head_token_index: 20'],"['lemma: ""y""']",['  tag: CONJ']
31645,['  head_token_index: 31'],"['lemma: ""peor""']",['  tag: ADJ']
31646,['  head_token_index: 31'],"['lemma: ""aún""']",['  tag: ADV']
31647,['  head_token_index: 27'],"['lemma: ""que""']",['  tag: ADP']
31648,['  head_token_index: 31'],"['lemma: ""venir""']",['  tag: VERB']
31649,['  head_token_index: 29'],"['lemma: ""a""']",['  tag: ADP']
31650,['  head_token_index: 20'],"['lemma: ""delinquir""']",['  tag: VERB']
31651,['  head_token_index: 16'],"['lemma: ""y""']",['  tag: CONJ']
31652,['  head_token_index: 16'],"['lemma: ""aumentar""']",['  tag: VERB']
31653,['  head_token_index: 35'],"['lemma: ""el""']",['  tag: DET']
31654,['  head_token_index: 33'],"['lemma: ""inseguridad""']",['  tag: NOUN']
31655,['  head_token_index: 35'],"['lemma: ""en""']",['  tag: ADP']
31656,['  head_token_index: 38'],"['lemma: ""nuestro""']",['  tag: PRON']
31657,['  head_token_index: 36'],"['lemma: ""país""']",['  tag: NOUN']
31658,['  head_token_index: 35'],"['lemma: ""más""']",['  tag: ADV']
31659,['  head_token_index: 39'],"['lemma: ""de""']",['  tag: ADP']
31660,['  head_token_index: 42'],"['lemma: ""el""']",['  tag: DET']
31661,['  head_token_index: 43'],"['lemma: ""que""']",['  tag: PRON']
31662,['  head_token_index: 40'],"['lemma: ""estar""']",['  tag: VERB']
31663,['  head_token_index: 43'],"['lemma: ""https://t.co/8QLaqLkFej""']",['  tag: NOUN']
31664,['  head_token_index: 44'],"['lemma: "";""']",['  tag: PUNCT']
31665,['  head_token_index: 44'],"['lemma: ""Desarticulan""']",['  tag: NOUN']
31666,['  head_token_index: 43'],"['lemma: ""en""']",['  tag: ADP']
31667,['  head_token_index: 47'],"['lemma: ""Cartagena""']","['  content: ""Cartagena""', '  tag: NOUN', 'lemma: ""Cartagena""']"
31668,['  head_token_index: 43'],"['lemma: ""banda""']","[': Cartagenatext {', '  tag: NOUN']"
31669,['  head_token_index: 49'],"['lemma: ""de""']",['  tag: ADP']
31670,['  head_token_index: 50'],"['lemma: ""atracador""']",['  tag: NOUN']
31671,['  head_token_index: 51'],"['lemma: ""integrar""']",['  tag: VERB']
31672,['  head_token_index: 52'],"['lemma: ""por""']",['  tag: ADP']
31673,['  head_token_index: 53'],"['lemma: ""venezolano""']",['  tag: NOUN']
31674,['  head_token_index: 54'],"['lemma: ""https://t.co/9uEvvChavd""']",['  tag: NOUN']
31675,['  head_token_index: 55'],"['lemma: ""https://t.co/x6v3DDQsoS""']",['  tag: NOUN']
31676,[],"['lemma: ""Delincuencia""']",['  tag: NOUN']
31677,[],"['lemma: ""para""']",['  tag: ADP']
31678,['  head_token_index: 1'],"['lemma: ""exportar""']",['  tag: VERB']
31679,['  head_token_index: 2'],"['lemma: "":""']",['  tag: PUNCT']
31680,['  head_token_index: 5'],"['lemma: ""venezolano""']",['  tag: NOUN']
31681,['  head_token_index: 2'],"['lemma: ""asaltar""']",['  tag: VERB']
31682,['  head_token_index: 5'],"['lemma: ""autobús""']",['  tag: NOUN']
31683,['  head_token_index: 5'],"['lemma: ""en""']",['  tag: ADP']
31684,['  head_token_index: 7'],"['lemma: ""Bogotá""']",['  tag: NOUN']
31685,['  head_token_index: 8'],"['lemma: ""https://t.co/oRUIpiz86L""']",['  tag: NOUN']
